63.0,6,-2.0,0.761,0.0,0.0,0.0,0.0,2.07,2.04,4.91
64.0,6,-2.0,0.761,0.0,0.0,1.0,0.0,3.2306,1.5432,4.6968
65.0,6,-2.0,0.761,0.0,1.0,1.0,0.0,2.01,2.3793,5.2229
66.0,6,-2.0,0.761,0.0,2.0,1.0,0.0,1.5996,1.9284,5.1265
67.0,6,-2.0,0.761,0.0,2.0,2.0,0.0,1.9722,1.9709,5.0116
68.0,6,-2.0,0.804,0.0,0.0,0.0,1.0,1.92,1.99,5.01
69.0,6,-2.0,0.804,0.0,0.0,1.0,1.0,2.4213,2.7178,4.7435
70.0,6,-2.0,0.804,0.0,0.0,2.0,1.0,2.4367,2.2047,4.8288
71.0,6,-2.0,0.657,0.0,0.0,0.0,2.0,2.06,2.02,5.01
72.0,6,-2.0,0.657,0.0,0.0,1.0,2.0,2.4852,2.5222,5.1214
73.0,6,-2.0,0.657,0.0,1.0,1.0,2.0,2.4875,3.2726,5.3294
74.0,6,-2.0,0.657,0.0,1.0,2.0,2.0,2.1872,2.5095,5.0703
75.0,6,-2.0,0.657,0.0,2.0,2.0,2.0,1.8822,1.9324,5.0736
76.0,6,-2.0,0.513,0.0,0.0,0.0,0.0,2.08,2.01,4.92
77.0,6,-2.0,0.513,0.0,0.0,1.0,0.0,1.8031,2.8619,5.199
78.0,6,-2.0,0.513,0.0,1.0,1.0,0.0,2.8417,1.9235,4.8445
79.0,6,-2.0,0.744,0.0,0.0,0.0,1.0,1.93,2.02,5.07
80.0,6,-2.0,0.744,0.0,0.0,1.0,1.0,2.0011,3.631,5.1883
81.0,6,-2.0,0.744,0.0,0.0,2.0,1.0,1.148,2.3099,4.9525
82.0,6,-2.0,0.744,0.0,1.0,2.0,1.0,1.1352,3.4285,5.1844
83.0,6,-2.0,0.693,0.0,0.0,0.0,2.0,2.09,1.91,4.97
84.0,6,-2.0,0.825,0.0,0.0,0.0,2.0,1.93,1.98,5.02
85.0,6,-2.0,0.825,0.0,1.0,0.0,2.0,1.6995,4.3938,5.3353
86.0,6,-2.0,0.825,0.0,1.0,1.0,2.0,1.3874,4.1112,5.3653
87.0,6,-3.0,0.769,0.0,0.0,0.0,2.0,2.0,1.94,5.07
88.0,6,-3.0,0.769,0.0,0.0,1.0,2.0,1.3562,2.0679,5.3199
89.0,6,-3.0,0.769,0.0,1.0,1.0,2.0,1.4759,3.3162,5.3984
90.0,6,-3.0,0.769,0.0,1.0,2.0,2.0,1.319,2.9626,5.1556
91.0,6,-3.0,0.769,0.0,1.0,3.0,2.0,1.5418,2.9968,5.1319
92.0,6,-3.0,0.769,0.0,2.0,3.0,2.0,1.372,2.5412,5.1485
0.0,6,0.0,0.757,0.0,0.0,0.0,0.0,1.93,1.91,5.02
1.0,6,0.0,0.652,0.0,0.0,0.0,1.0,1.93,2.02,4.98
2.0,6,0.0,0.652,0.0,0.0,1.0,1.0,1.8601,3.0536,5.5413
3.0,6,0.0,0.652,0.0,0.0,2.0,1.0,1.9514,3.2956,5.4866
4.0,6,0.0,0.915,0.0,0.0,0.0,2.0,1.91,2.08,5.07
5.0,6,0.0,0.709,0.0,0.0,0.0,0.0,1.91,1.99,5.09
6.0,6,0.0,0.709,0.0,0.0,1.0,0.0,2.3631,2.3549,5.3635
7.0,6,0.0,0.699,0.0,0.0,0.0,1.0,2.07,1.92,4.91
8.0,6,0.0,0.699,0.0,1.0,0.0,1.0,2.0233,3.7998,5.1745
9.0,6,0.0,0.699,0.0,2.0,0.0,1.0,2.7058,3.0116,5.2833
10.0,6,0.0,0.718,0.0,0.0,0.0,1.0,1.97,1.93,5.05
11.0,6,0.0,0.718,0.0,0.0,1.0,1.0,2.5849,2.2969,5.5266
12.0,6,0.0,0.718,0.0,0.0,2.0,1.0,1.512,2.3565,5.4251
13.0,6,0.0,0.718,0.0,1.0,2.0,1.0,2.4838,2.6619,5.4666
14.0,6,0.0,0.815,0.0,0.0,0.0,2.0,1.94,1.94,5.0
15.0,6,0.0,0.752,0.0,0.0,0.0,2.0,2.07,1.96,5.08
16.0,6,0.0,0.752,0.0,0.0,1.0,2.0,2.5854,2.8035,4.7508
17.0,6,0.0,0.752,0.0,1.0,1.0,2.0,1.9885,3.59,5.1239
18.0,6,0.0,0.752,0.0,1.0,2.0,2.0,2.5083,2.9815,5.3653
19.0,6,0.0,0.752,0.0,1.0,3.0,2.0,2.0628,3.2449,5.3731
20.0,6,0.0,0.752,0.0,1.0,4.0,2.0,2.0302,3.1462,5.1415
21.0,6,0.0,0.752,0.0,1.0,5.0,2.0,2.2825,3.0784,5.2162
22.0,6,0.0,0.752,0.0,1.0,6.0,2.0,2.298,3.101,5.2567
23.0,6,0.0,0.752,0.0,2.0,6.0,2.0,2.512,2.5396,5.3024
24.0,6,0.0,0.274,0.0,0.0,0.0,0.0,2.09,2.01,5.0
25.0,6,0.0,0.274,0.0,1.0,0.0,0.0,2.02,3.4039,4.4229
26.0,6,0.0,0.274,0.0,1.0,1.0,0.0,1.4119,2.8554,5.0771
27.0,6,0.0,0.274,0.0,2.0,1.0,0.0,2.4246,1.7865,4.9552
28.0,6,0.0,0.274,0.0,2.0,2.0,0.0,2.0176,1.925,5.1367
29.0,6,0.0,0.757,0.0,0.0,0.0,1.0,1.9,1.94,4.91
30.0,6,0.0,0.757,0.0,0.0,1.0,1.0,2.731,3.1699,5.4184
31.0,6,0.0,0.757,0.0,1.0,1.0,1.0,2.9856,3.7127,5.2081
32.0,6,0.0,0.652,0.0,0.0,0.0,2.0,1.99,2.03,5.04
33.0,6,0.0,0.652,0.0,0.0,1.0,2.0,0.7824,2.7894,5.5077
34.0,6,0.0,0.652,0.0,0.0,2.0,2.0,1.8272,3.1892,5.4646
35.0,6,0.0,0.652,0.0,1.0,2.0,2.0,2.6414,2.6411,5.3346
36.0,6,0.0,0.652,0.0,1.0,3.0,2.0,2.5586,2.9329,5.4885
37.0,6,0.0,0.915,0.0,0.0,0.0,0.0,1.92,1.98,4.98
38.0,6,0.0,0.915,0.0,0.0,1.0,0.0,2.3654,2.8712,5.3215
39.0,6,0.0,0.915,0.0,0.0,2.0,0.0,2.2665,2.6098,5.3707
40.0,6,0.0,0.915,0.0,0.0,3.0,0.0,1.9715,2.093,5.132
41.0,6,0.0,0.915,0.0,1.0,3.0,0.0,2.0221,3.0323,5.1726
42.0,6,0.0,0.915,0.0,1.0,4.0,0.0,1.8656,2.9753,5.4341
43.0,6,0.0,0.709,0.0,0.0,0.0,1.0,2.05,2.0,4.93
44.0,6,0.0,0.709,0.0,0.0,1.0,1.0,1.9452,3.0006,5.3542
45.0,6,0.0,0.709,0.0,0.0,2.0,1.0,1.7115,2.6759,5.4011
46.0,6,0.0,0.709,0.0,1.0,2.0,1.0,2.5391,2.1781,5.176
47.0,6,0.0,0.709,0.0,1.0,3.0,1.0,2.4121,2.8011,5.277
48.0,6,0.0,0.709,0.0,1.0,4.0,1.0,2.4823,2.837,5.2179
49.0,6,0.0,0.699,0.0,0.0,0.0,2.0,2.06,2.05,4.93
50.0,6,0.0,0.699,0.0,1.0,0.0,2.0,2.01,3.1828,5.4235
